"id";"title";"description";"cached_votes_up";"created_at";"retired_at"
"37520";"Amejoramiento de las obras del Intercambiador de Conde de Casal";"<p>Se empiezan a realizar las obras de construcción de un intercambiador de transportes en la plaza de Conde de Casal.</p><p>Como vecino de la zona se me ocurre una idea que mejoraría mucho la zona, tanto en una mejora significativa del tráfico de vehículos, como en la reducción de la contaminación, la mejora estética de la avenida del Mediterráneo, dar un carácter al barrio de Retiro y con todo esto aumentar la calidad de vida de los habitantes de la zona.</p><p>Vayamos por partes:</p><ul><li><p><u>Mejora significativa de la fluidez del tráfico</u>:</p><p>Si se llevase el tráfico directamente desde el paseo de Reina Cristina hasta la salida del actual túnel de la plaza de Conde de Casal.</p><p>Esto se podría hacer enlazando los dos túneles existentes actualmente bajo las plazas de Mariano de Cavia y de Conde de Casal. Actualmente existe un aparcamiento que discurre a lo largo de la avenida del Mediterráneo, parte de la primera planta del aparcamiento podría aprovecharse para unir la salida del túnel de Mariano de Cavia y la entrada del túnel de Conde de Casal. La construcción ya está hecha con lo que el enlace sería fácil y con poco trabajo. Con ello lograríamos que la circulación del tráfico de salida desde Atocha y Menéndez Pelayo hacia la A3 y M30 discurriera bajo superficie, evitando semáforos y aumentando el caudal y la fluidez del tráfico.</p></li><li><p><u>Reducción de la contaminación</u></p><p>Si el caudal aumenta y la fluidez aumentan, esto provoca la disminución de la contaminación, al evitar las retenciones y las paradas en los semáforos de superficie. </p></li><li><p><u>Mejora estética de la avenida del Mediterráneo</u></p><p>En la avenida del Mediterráneo se podría construir un bulevar dada la anchura de la calle de unos 35 metros. Esto permitiría tanto el tráfico de servicio de la zona, con dos carriles en cada sentido, como el incremento de aprovechamiento de la calle para el ocio y disfrute de sus vecinos.</p></li><li><p><u>Dar carácter al barrio de Retiro </u></p><p>Este bulevar se uniría a los ya existentes en las calles Ibiza y Sainz de Baranda, dando al barrio un carácter propio.</p></li></ul><p>La realización de este túnel sería rápida y no excesivamente costosa, pudiendo estar completada para la inauguración de las obras del intercambiador ya en ejecución.</p><p>Queda por resolver la reubicación de las plazas afectadas de la primera planta del aparcamiento para residentes PAR de la avenida de Mediterráneo. </p><p>Se podría construir otro aparcamiento, no hace falta que sea un aparcamiento de dimensiones elefantiásicas, dado el posible número de plazas afectadas, en la zona, hay varios parques próximos, por ejemplo uno destinado a zona de juegos infantiles, situado en la confluencia de las calles de Conde de Cartagena y Juan de Urbieta, que está a la misma altura del actual. </p><p>Otra ubicación para este aparcamiento sería la zona de la avenida de Menéndez Pelayo en las proximidades a Mariano de Cavia donde se debería de construir el acceso directo al túnel propuesto, aprovechando esta obra al mismo tiempo se podría construir este otro PAR, con lo que se podría llevar a cabo el proyecto que se desestimó en su día de la construcción de un aparcamiento para residentes propuesto por el señor Alcalde. </p>";"9";"24/02/2025";""
"37521";"rampa para el acceso a EMT a personas con andador";"<p>Que sea obligatorio bajar la rampa en los autobuses de la EMT cuando haya una persona con andador. Es complicado para personas mayores subir el andador por las escaleras. </p>";"2";"24/02/2025";""
"37522";"Línea de autobús que una Valle a de Mena con Paseo de la Castellana";"<p>Conectar toda la zona nueva de Valdezarza (Valle de Mena) con la Castellana </p>";"5";"24/02/2025";""
"37523";"Mejorar la Plaza del Museo Reina Sofía";"<p>Nuestra preocupación es por el estado actual de la plaza situada frente al Museo Reina Sofía, la cual es utilizada frecuentemente como zona de recreo por los niños de los colegios cercanos. Sin embargo, el pavimento duro y poco adecuado para el juego ha resultado en múltiples caídas y accidentes, poniendo en riesgo la seguridad de los menores.</p><p>Dado el uso intensivo de este espacio por parte de los escolares y familias del barrio, proponemos la instalación de un parque infantil equipado con suelo acolchado que garantice una mayor seguridad y bienestar para los niños. Esta mejora no solo reduciría significativamente el riesgo de lesiones, sino que también convertiría la plaza en un entorno más accesible y amigable para la infancia.</p><p>Además, la instalación de un parque infantil en esta zona potenciaría el uso de la plaza como un espacio de encuentro para la comunidad, promoviendo el juego seguro y fomentando la convivencia entre los vecinos. Creemos firmemente que esta iniciativa contribuiría al bienestar de los ciudadanos y al enriquecimiento del entorno urbano.</p>";"48";"24/02/2025";""
"37524";"INSTALACION DE ASIENTOS EN SANCHINARRO ";"";"5";"24/02/2025";""
"37525";"Renovar iluminación Barrio de la Concepción ";"";"11";"24/02/2025";""
"37526";"ESCUELA INFANTIL O CENTRO DE MAYORES";"<p>HACER UNA ESCUELA INFANTIL O CENTRO DE MAYORES EN EL SOLAR DE LA CALLE PILAR, ALUCHE</p>";"0";"24/02/2025";""
"37527";"Valdemingomez ";"Por un distrito limpio de contaminación producida por la incineradora, los vecinos de Villa de Vallecas, Ensanche de Vallecas, Vicálvaro y Rivas-Vaciamadrid merecemos un aire sin gases nocivos, cancerígenos y olores nauseabundos, debemos de dejar el basurero de todo Madrid y vivir en las mismas condiciones que el resto de ciudadanos.";"2";"24/02/2025";""
"37528";"Pista multideportiva ";"";"2";"25/02/2025";""
"37529";"Pista de patinaje";"<p>En la zona del parque de Eugenia de Montijo, hay unas pistas de futbol y de baloncesto. Las personas que quieren patinar tienen que hacerlo en esas pistas, al no existir ninguna pista cerca. Cuando patinan van esquivando pelotas de futbol y de baloncesto.</p>";"1";"25/02/2025";""
"37530";"Carril bici  segregado desde Plaza de Oporto a Marques de Vadillo";"<p>Como usuario diario con automóvil y eventual de bicicleta, del tramo de General Ricardos desde Marques de Vadillo hasta Plaza de Oporto, veo la situación de peligro a la que se exponen los usuarios de bicis, tanto los particulares que utilizan la bici como medio de transporte , como los profesionales , riders,  que utilizan esta calle, no solo por la densidad del trafico, si no por la cantidad de autobuses y vehículos de emergencia que también transitan además de la congestión de trafico que provoca para los automovilistas el tener que esquivar a los ciclistas que circulan por la calzada.</p><p>De esta forma, también se conseguiría cerrar y conectar el eje ciclista que por un lado llega desde la calle Toledo hasta puente de Toledo y Madrid Rio , y conectarlo con el que llega desde Plaza Elíptica hasta plaza de Oporto.</p><p>Por lo que creo que seria útil, hacer un carril bici segregado en este tramo para dar fluidez , tanto al transito de ciclistas como al de automóviles.</p>";"7";"25/02/2025";""
"37531";"RENOVACION SALIDA METRO GARCIA NOBLEJAS";"<p>A la salida de metro de Garcia Noblejas las aceras, los descampados , la basura  Está completamente abandonada. </p>";"0";"25/02/2025";""
"37532";"Árboles mediana Av Talgo y mejora rotondas";"<p>Plantar árboles en la mediana de la Avenida del Talgo entre la Estación de Tren de Aravaca y el Parque metropolitano así como iluminar y restaurar las rotondas de ese tramo que están llenas de yerba y maleza y sin iluminar en su interior ya que a diferencia de las del resto del barrio de Aravaca que están perfectamente acondicionadas y mantenidas las de Av Talgo se encuentran en mal estado y sin actualizar. Adicionalmente las medianas no tienen vegetación, ni arbustos ni árboles y están rotas, hundidas y llenas de maleza. </p>";"1";"25/02/2025";""
"37533";"Mejora parque de Antonio Machado";"<p>.El parque infantil de Antonio Machado está sobresaturado ya que acuden nenes que van al colegio Hostos y al Lepanto. El parque está muy deteriorado y hay ratas que habitan entre las escaleras de madera. Hay que cambiar el parque infantil, ampliarlo y desratizar.</p>";"2";"25/02/2025";""
"37534";"Ampliación Línea 133 de autobús hasta Montecarmelo";"<p>La línea 133 tiene su parada final en Mirasierra. Sería fácil y muy beneficioso para los vecinos de Montecarmelo alargar la línea unas cuantas paradas más hasta Montecarmelo. No existe conexión entre Montecamelo y el centro de Madrid a través de autobús. Esta propuesta beneficiaría y animaría a muchos usuarios de movilidad reducida, personas mayores y familias con sillas/cochecitos infantiles, a los que el uso del metro les puede resultar complicado, a desplazarse hasta la zona centro en transporte público. </p><p>Conectaría también a los estudiantes de Montecarmelo (cuenta con una elevada proporción de población joven que están estudiando) con Moncloa y Ciudad Universitaria. Creo que es una propuesta sencilla y de coste reducido que redundaría en muchos beneficios para los ciudadanos de la zona norte de Madrid y para la ciudad, al contribuir a expandir el uso del transporte público. </p>";"169";"25/02/2025";""
"37535";"Zona peatonal calle Yesero ";"<p>La calle Yesero(en el distrito de Puente de Vallecas), con apenas 500 metros, está cortada con carreteras en dos ocasiones. Esta calle no tiene apenas tráfico y es paralela a las vías del tren por lo que su circulación podría asumirse por la avenida de la Albufera sin suponer ningún tipo de colapso ya que es mínima,puesto que los vecinos de la zona,la salida siempre la realizan hacia esta avenida. .Sería una buena opción adecuar la calle como zona verde con bancos y zonas deportivas .En continuidad sin interrupciones de calzadas ni vehículos. VALLECAS está totalmente descuidada y los vecinos de esta zona convivimos con la mayor suciedad y dejadez. Sería conveniente realizar una pasarela por encima de las vías del tren para acceder a Villa de Vallecas y así evitar un trayecto de 1 kmos lleno de kundas y drogadictos .</p>";"0";"25/02/2025";""
"37536";"Acceso Avd del Euro desde Carabanchel Alto los dos sentidos.";"<p>Debido al denso trafico de la zona y el colapso que se produce muy a menudo en el cruce de la avenida de la Peseta con Carabanchel Alto, una de las formar para paliar esto seria abrir acceso a la Avenida del Euro desde la calle Carabanchel Alto (salida de Madrid). De esta forma habría un desahogo del trafico, una comunicación alternativa al barrio y que no se centrara todo en la avd de La Peseta.</p>";"7";"25/02/2025";""
"37537";"Avenida de la Ilustracion";"<p>Crear una gran avenida con el soterramiento de toda avenida.</p>";"0";"25/02/2025";""
"37538";"Resaltos calle Nueva Zelanda a la altura del Colegio Liceo Sorolla B";"<p>Esta calle tiene un colegio con las aceras muy estrechas y los coches aparcan ocupándolas cuando recogen a los peques y como consecuencia, hay que transitar muchas veces con la carretera. Los coches circulan a gran velocidad con el peligro de atropellar a alguien. Estaría bien que pusieran unos resaltos para obligar a los conductores aminorar la marcha</p>";"0";"25/02/2025";""
"37539";"Ampliación actividades deportivas en el polideportivo María Villlota ";"<p>Solicito que el polideportivo María de Villota se convierta en un polideportivo con actividades deportivas para la gente del barrio y que deje de ser su principal enfoque la hosteleria.Para ello es necesario que se amplíe y que la gestión directa sea pública </p>";"6";"25/02/2025";""
"37540";"Patrullas refuerzo y vigilancia limpieza";"";"5";"25/02/2025";""
"37541";"Instalaciones deportivas del barrio de la Concepcion o hacer nuevas";"<p>Nuestros hijos no tienen instalaciones deportivas para poder hacer deporte, hay instalaciones municipales que se pueden abrir para el disfrute de todos los vecinos que las pagan ya con sus impuestos. Se han realizado instalaciones para animales pero no para las personas.</p>";"0";"25/02/2025";""
"37542";"Implementación del Método Montessori en Escuelas Infantiles Madrid";"<p>La pedagogía Montessori en la etapa infantil propone espacios de aprendizaje adaptados a las necesidades de los niños en cada etapa: <strong>Nido</strong> (0 a 18 meses), <strong>Comunidad Infantil</strong> (18 meses a 3 años) y <strong>Casa de Niños</strong> (3 a 6 años). Las guías Montessori (maestras) preparan estos espacios incluyendo mobiliario adaptado al tamaño de los niños, así como actividades y materiales manipulativos que fomentan la satisfacción de las necesidades particulares de cada etapa y de cada niño. Esto contribuye al desarrollo integral de los pequeños, abarcando no solo el ámbito académico, sino también el desarrollo socioemocional y físico. </p><p>Los niños que han tenido la suerte de crecer en un ambiente Montessori se caracterizan por ser respetuosos y empáticos, pero a la vez seguros y con un concepto positivo de sí mismos. Se perciben como seres capaces de hacer cosas por sí mismos y de encontrar su lugar en su entorno, tanto en el ámbito familiar como en el escolar. Son niños activos y responsables. </p><p>La metodología Montessori está avalada por la neurociencia, que ha demostrado que el aprendizaje basado en la exploración, la autonomía y el respeto por los ritmos individuales favorece el desarrollo óptimo del cerebro infantil. Estudios científicos han evidenciado que el ambiente preparado y la manipulación de materiales concretos potencian funciones cognitivas como la concentración, la memoria y la resolución de problemas, promoviendo así un aprendizaje significativo y duradero.</p><p>La implementación de la pedagogía Montessori en las escuelas infantiles públicas de Madrid conllevaría la transformación física de los espacios actuales, convirtiéndolos en ambientes diáfanos con materiales de exploración Montessori y Pikler, así como la formación del personal. Este proceso, aunque costoso al inicio, ofrecería a las familias madrileñas acceso a una educación de calidad y adaptada a las necesidades particulares de cada niño, algo que en este momento es exclusivo de familias con un poder adquisitivo alto.</p>";"0";"25/02/2025";""
